ID	RiskType	Score	Cell
TCGA-VR-A8ER-01A	High	0.153416284143382	Activated CD8 T cell
TCGA-LN-A49Y-01A	Low	0.171409454381097	Activated CD8 T cell
TCGA-LN-A4A4-01A	Low	0.0804259251248552	Activated CD8 T cell
TCGA-LN-A4A1-01A	Low	0.0718342058743499	Activated CD8 T cell
TCGA-LN-A49X-01A	Low	0.199412549672024	Activated CD8 T cell
TCGA-LN-A49M-01A	High	0.0621724522406972	Activated CD8 T cell
TCGA-R6-A8WG-01A	High	0.226872152242307	Activated CD8 T cell
TCGA-LN-A4A3-01A	Low	0.128680933301837	Activated CD8 T cell
TCGA-IG-A625-01A	High	0.177521382284993	Activated CD8 T cell
TCGA-LN-A9FQ-01A	Low	0.104558954383858	Activated CD8 T cell
TCGA-L5-A8NH-01A	High	0.231142028224857	Activated CD8 T cell
TCGA-LN-A49S-01A	Low	0.23260140911503	Activated CD8 T cell
TCGA-LN-A7HZ-01A	High	0.436898279154333	Activated CD8 T cell
TCGA-LN-A8I1-01A	Low	0.380034764303654	Activated CD8 T cell
TCGA-L5-A8NL-01A	High	0.170660363645922	Activated CD8 T cell
TCGA-LN-A49W-01A	High	0.356296877781616	Activated CD8 T cell
TCGA-LN-A8I0-01A	Low	0.181857812615235	Activated CD8 T cell
TCGA-LN-A49O-01A	High	0.31670179305482	Activated CD8 T cell
TCGA-L5-A8NS-01A	High	0.257194713454536	Activated CD8 T cell
TCGA-L5-A8NI-01A	High	0.225077251474449	Activated CD8 T cell
TCGA-L5-A8NK-01A	Low	0.221440555993551	Activated CD8 T cell
TCGA-2H-A9GM-01A	High	0.125663457014902	Activated CD8 T cell
TCGA-2H-A9GI-01A	Low	0.213401770288309	Activated CD8 T cell
TCGA-XP-A8T8-01A	Low	0.189885758536542	Activated CD8 T cell
TCGA-IG-A97H-01A	Low	0.153567228310571	Activated CD8 T cell
TCGA-IG-A7DP-01A	Low	0.587364814005799	Activated CD8 T cell
TCGA-LN-A49U-01A	Low	0.0357403277994384	Activated CD8 T cell
TCGA-V5-AASV-01A	Low	0.378436724890187	Activated CD8 T cell
TCGA-L5-A88S-01A	High	0.0831536167348104	Activated CD8 T cell
TCGA-LN-A4A8-01A	Low	0.19351077028869	Activated CD8 T cell
TCGA-IC-A6RF-01A	Low	0.184422739500887	Activated CD8 T cell
TCGA-R6-A8W5-01B	High	0.185714026573586	Activated CD8 T cell
TCGA-VR-AA7I-01A	Low	0.399897381782607	Activated CD8 T cell
TCGA-2H-A9GO-01A	High	0.0800710000161409	Activated CD8 T cell
TCGA-R6-A6L4-01A	High	0.0943989763853442	Activated CD8 T cell
TCGA-V5-A7RE-01A	High	0.194632649738254	Activated CD8 T cell
TCGA-L5-A8NJ-01A	High	0.127818860525656	Activated CD8 T cell
TCGA-IG-A51D-01A	Low	0.256548275552961	Activated CD8 T cell
TCGA-VR-AA4G-01A	High	0.297421115720237	Activated CD8 T cell
TCGA-VR-A8EZ-01A	High	0.24831048603176	Activated CD8 T cell
TCGA-VR-A8EU-01A	High	0.185712743774495	Activated CD8 T cell
TCGA-L5-A4ON-01A	High	0.0848802793701678	Activated CD8 T cell
TCGA-IG-A4P3-01A	Low	0.388459625003946	Activated CD8 T cell
TCGA-ZR-A9CJ-01B	High	0.139893184007274	Activated CD8 T cell
TCGA-L5-A4OI-01A	High	0.115911566667592	Activated CD8 T cell
TCGA-S8-A6BV-01A	High	0.110392023261635	Activated CD8 T cell
TCGA-2H-A9GG-01A	Low	0.226801798149861	Activated CD8 T cell
TCGA-IG-A3YC-01A	Low	0.437373264543751	Activated CD8 T cell
TCGA-S8-A6BW-01A	High	0.0587146124608359	Activated CD8 T cell
TCGA-IG-A3YA-01A	Low	0.230187796703453	Activated CD8 T cell
TCGA-L5-A4OJ-01A	Low	0.152758909113468	Activated CD8 T cell
TCGA-L5-A8NQ-01A	Low	0.287099827552441	Activated CD8 T cell
TCGA-JY-A939-01A	Low	0.389752507419436	Activated CD8 T cell
TCGA-LN-A4A5-01A	Low	0.125166723905381	Activated CD8 T cell
TCGA-L5-A88T-01A	Low	0.190718245210337	Activated CD8 T cell
TCGA-VR-A8EQ-01A	High	0.305927065297718	Activated CD8 T cell
TCGA-JY-A93C-01A	High	0.175418767668395	Activated CD8 T cell
TCGA-IG-A5S3-01A	Low	0.161781299717764	Activated CD8 T cell
TCGA-L5-A4OE-01A	High	0.326579096063882	Activated CD8 T cell
TCGA-JY-A93F-01A	Low	0.150073933262868	Activated CD8 T cell
TCGA-XP-A8T6-01A	High	0.117414718361184	Activated CD8 T cell
TCGA-L5-A88W-01A	Low	0.103644387280536	Activated CD8 T cell
TCGA-JY-A93E-01A	High	0.309850008553137	Activated CD8 T cell
TCGA-LN-A5U7-01A	Low	0.141673865669854	Activated CD8 T cell
TCGA-2H-A9GF-01A	High	0.138004447306306	Activated CD8 T cell
TCGA-VR-A8EO-01A	Low	0.164719549924829	Activated CD8 T cell
TCGA-VR-A8EP-01A	High	0.0754430795964251	Activated CD8 T cell
TCGA-L5-A8NT-01A	High	0.231023460027998	Activated CD8 T cell
TCGA-VR-A8EX-01A	Low	0.246007192017479	Activated CD8 T cell
TCGA-L5-A4OU-01A	High	0.428006531551837	Activated CD8 T cell
TCGA-L5-A43E-01A	Low	0.205632862242317	Activated CD8 T cell
TCGA-2H-A9GH-01A	High	0.155015421432214	Activated CD8 T cell
TCGA-JY-A93D-01A	Low	0.277917272140615	Activated CD8 T cell
TCGA-2H-A9GR-01A	Low	0.188862590097302	Activated CD8 T cell
TCGA-L5-A4OH-01A	High	0.0909318107287328	Activated CD8 T cell
TCGA-M9-A5M8-01A	Low	0.186577643262719	Activated CD8 T cell
TCGA-IG-A3I8-01A	Low	0.0981005112445069	Activated CD8 T cell
TCGA-VR-A8EY-01A	Low	0.136622378278867	Activated CD8 T cell
TCGA-JY-A938-01A	Low	0.339658457738656	Activated CD8 T cell
TCGA-IG-A3QL-01A	Low	0.0958762522860561	Activated CD8 T cell
TCGA-L5-A8NG-01A	Low	0.192807426611626	Activated CD8 T cell
TCGA-R6-A6XG-01B	Low	0.118129988743585	Activated CD8 T cell
TCGA-JY-A6FG-01A	Low	0.184304661417708	Activated CD8 T cell
TCGA-L5-A4OS-01A	Low	0.300405339122687	Activated CD8 T cell
TCGA-JY-A6FA-01A	High	0.100569590310177	Activated CD8 T cell
TCGA-L5-A8NW-01A	Low	0.195491736598713	Activated CD8 T cell
TCGA-VR-AA4D-01A	High	0.164852045211781	Activated CD8 T cell
TCGA-JY-A6FH-01A	Low	0.0607439342472479	Activated CD8 T cell
TCGA-L5-A4OM-01A	Low	0.107393038667644	Activated CD8 T cell
TCGA-VR-A8Q7-01A	Low	0.207552930468321	Activated CD8 T cell
TCGA-L5-A8NV-01A	High	0.24427931014371	Activated CD8 T cell
TCGA-R6-A6Y0-01B	Low	0.174103424081627	Activated CD8 T cell
TCGA-L5-A8NE-01A	Low	0.179886788442062	Activated CD8 T cell
TCGA-2H-A9GJ-01A	Low	0.0813862239864509	Activated CD8 T cell
TCGA-JY-A6FB-01A	Low	0.0836545637898688	Activated CD8 T cell
TCGA-JY-A6FD-01A	Low	0.235122697807161	Activated CD8 T cell
TCGA-L5-A8NU-01A	Low	0.414294636136775	Activated CD8 T cell
TCGA-LN-A9FO-01A	High	0.2717085217748	Activated dendritic cell
TCGA-L5-A88Y-01A	Low	0.280076192431463	Activated dendritic cell
TCGA-IG-A50L-01A	High	0.233365753229867	Activated dendritic cell
TCGA-IG-A5B8-01A	High	0.250152182828671	Activated dendritic cell
TCGA-Z6-A9VB-01A	Low	0.169477146370282	Activated dendritic cell
TCGA-VR-A8ET-01A	High	0.213807025374636	Activated dendritic cell
TCGA-Z6-A8JE-01A	High	0.219364194274353	Activated dendritic cell
TCGA-R6-A8WC-01A	High	0.183149774802489	Activated dendritic cell
TCGA-L5-A88V-01A	High	0.186990954316121	Activated dendritic cell
TCGA-IG-A3YB-01A	Low	0.227325329869897	Activated dendritic cell
TCGA-L5-A8NF-01A	High	0.178600423071056	Activated dendritic cell
TCGA-Z6-AAPN-01A	High	0.31352098342526	Activated dendritic cell
TCGA-R6-A8W8-01B	High	0.247005895511131	Activated dendritic cell
TCGA-L5-A893-01A	Low	0.244368211039357	Activated dendritic cell
TCGA-L5-A43C-01A	Low	0.368114925224413	Activated dendritic cell
TCGA-L5-A4OO-01A	High	0.291618422457106	Activated dendritic cell
TCGA-Z6-A8JD-01A	Low	0.200625569588392	Activated dendritic cell
TCGA-V5-A7RC-06A	High	0.201494520058158	Activated dendritic cell
TCGA-V5-A7RC-01B	High	0.188318439214558	Activated dendritic cell
TCGA-JY-A6FE-01A	Low	0.248497520774443	Activated dendritic cell
TCGA-L5-A891-01A	Low	0.195622333922742	Activated dendritic cell
TCGA-IG-A4QS-01A	High	0.238573795330304	Activated dendritic cell
TCGA-2H-A9GQ-01A	Low	0.123263002020314	Activated dendritic cell
TCGA-LN-A5U5-01A	High	0.235249620960283	Activated dendritic cell
TCGA-IG-A8O2-01A	High	0.203947498139599	Activated dendritic cell
TCGA-L5-A4OG-01A	Low	0.261569809878202	Activated dendritic cell
TCGA-L5-A4OT-01A	High	0.289732546649991	Activated dendritic cell
TCGA-R6-A6KZ-01A	High	0.233332023785222	Activated dendritic cell
TCGA-V5-A7RB-01A	High	0.243720629609788	Activated dendritic cell
TCGA-L5-A8NN-01A	High	0.241124163205003	Activated dendritic cell
TCGA-2H-A9GL-01A	High	0.2452380260181	Activated dendritic cell
TCGA-KH-A6WC-01A	Low	0.19685390176053	Activated dendritic cell
TCGA-R6-A6XQ-01B	High	0.12008938933449	Activated dendritic cell
TCGA-RE-A7BO-01A	High	0.270726389902424	Activated dendritic cell
TCGA-L5-A4OW-01A	High	0.305411725534289	Activated dendritic cell
TCGA-L5-A4OP-01A	Low	0.228196123412655	Activated dendritic cell
TCGA-L5-A88Z-01A	High	0.198917480802374	Activated dendritic cell
TCGA-L5-A4OX-01A	High	0.217952172564008	Activated dendritic cell
TCGA-R6-A6DQ-01B	High	0.287842042629797	Activated dendritic cell
TCGA-2H-A9GK-01A	Low	0.318069846296366	Activated dendritic cell
TCGA-IC-A6RE-01A	High	0.235450454166332	Activated dendritic cell
TCGA-L5-A8NM-01A	High	0.322791367891102	Activated dendritic cell
TCGA-Q9-A6FW-01A	High	0.24964228161808	Activated dendritic cell
TCGA-R6-A6DN-01B	High	0.21975829896377	Activated dendritic cell
TCGA-VR-A8EW-01A	High	0.18994713454655	Activated dendritic cell
TCGA-L5-A8NR-01A	High	0.248536742721965	Activated dendritic cell
TCGA-2H-A9GN-01A	High	0.25978846821866	Activated dendritic cell
TCGA-V5-AASX-01A	Low	0.264770730117943	Activated dendritic cell
TCGA-V5-AASW-01A	High	0.223622084107094	Activated dendritic cell
TCGA-IG-A6QS-01A	High	0.245894750970679	Activated dendritic cell
TCGA-L7-A6VZ-01A	High	0.233165255103818	Activated dendritic cell
TCGA-LN-A7HV-01A	Low	0.196783508240011	Activated dendritic cell
TCGA-L7-A56G-01A	Low	0.194323382346664	Activated dendritic cell
TCGA-LN-A4A9-01A	Low	0.265079473585508	Activated dendritic cell
TCGA-LN-A7HW-01A	Low	0.190856613748763	Activated dendritic cell
TCGA-LN-A9FP-01A	Low	0.215867554862676	Activated dendritic cell
TCGA-LN-A7HY-01A	High	0.209530475844515	Activated dendritic cell
TCGA-IG-A97I-01A	High	0.233237918801813	Activated dendritic cell
TCGA-LN-A7HX-01A	High	0.234120638272045	Activated dendritic cell
TCGA-LN-A9FR-01A	Low	0.209874422685033	Activated dendritic cell
TCGA-LN-A8HZ-01A	Low	0.211685053881957	Activated dendritic cell
TCGA-LN-A49P-01A	High	0.270904753671703	Activated dendritic cell
TCGA-LN-A5U6-01A	Low	0.213210151821774	Activated dendritic cell
TCGA-LN-A4MQ-01A	Low	0.111655535690869	Activated dendritic cell
TCGA-VR-A8ER-01A	High	0.203525353919776	Activated dendritic cell
TCGA-LN-A49Y-01A	Low	0.172949332404596	Activated dendritic cell
TCGA-LN-A4A4-01A	Low	0.160311724456787	Activated dendritic cell
TCGA-LN-A4A1-01A	Low	0.250672066316096	Activated dendritic cell
TCGA-LN-A49X-01A	Low	0.236374604199258	Activated dendritic cell
TCGA-LN-A49M-01A	High	0.201956875188196	Activated dendritic cell
TCGA-R6-A8WG-01A	High	0.25152581990382	Activated dendritic cell
TCGA-LN-A4A3-01A	Low	0.236359872264741	Activated dendritic cell
TCGA-IG-A625-01A	High	0.205550702962664	Activated dendritic cell
TCGA-LN-A9FQ-01A	Low	0.217339845019899	Activated dendritic cell
TCGA-L5-A8NH-01A	High	0.279170968104983	Activated dendritic cell
TCGA-LN-A49S-01A	Low	0.246514628926442	Activated dendritic cell
TCGA-LN-A7HZ-01A	High	0.249066171436309	Activated dendritic cell
TCGA-LN-A8I1-01A	Low	0.285380942020176	Activated dendritic cell
TCGA-L5-A8NL-01A	High	0.245134725989517	Activated dendritic cell
TCGA-LN-A49W-01A	High	0.282024611302992	Activated dendritic cell
TCGA-LN-A8I0-01A	Low	0.239495571392131	Activated dendritic cell
TCGA-LN-A49O-01A	High	0.256448586446143	Activated dendritic cell
TCGA-L5-A8NS-01A	High	0.298650349746434	Activated dendritic cell
TCGA-L5-A8NI-01A	High	0.211325361228392	Activated dendritic cell
TCGA-L5-A8NK-01A	Low	0.220820431739295	Activated dendritic cell
TCGA-2H-A9GM-01A	High	0.230416530759101	Activated dendritic cell
TCGA-2H-A9GI-01A	Low	0.224810098371271	Activated dendritic cell
TCGA-XP-A8T8-01A	Low	0.210620078458967	Activated dendritic cell
TCGA-IG-A97H-01A	Low	0.281914447314081	Activated dendritic cell
TCGA-IG-A7DP-01A	Low	0.32637119968239	Activated dendritic cell
TCGA-LN-A49U-01A	Low	0.193051213806576	Activated dendritic cell
TCGA-V5-AASV-01A	Low	0.228705533208927	Activated dendritic cell
TCGA-L5-A88S-01A	High	0.230230926669999	Activated dendritic cell
TCGA-LN-A4A8-01A	Low	0.237848703297146	Activated dendritic cell
TCGA-IC-A6RF-01A	Low	0.233356412463837	Activated dendritic cell
TCGA-R6-A8W5-01B	High	0.304316494326341	Activated dendritic cell
TCGA-VR-AA7I-01A	Low	0.231950136228476	Activated dendritic cell
TCGA-2H-A9GO-01A	High	0.124564843086418	Activated dendritic cell
TCGA-R6-A6L4-01A	High	0.177085441895348	Activated dendritic cell
TCGA-V5-A7RE-01A	High	0.168396086550282	Activated dendritic cell
TCGA-L5-A8NJ-01A	High	0.203607054294284	Activated dendritic cell
TCGA-IG-A51D-01A	Low	0.230428812188723	Activated dendritic cell
TCGA-VR-AA4G-01A	High	0.243685799826878	Activated dendritic cell
TCGA-VR-A8EZ-01A	High	0.187520001021998	Activated dendritic cell
TCGA-VR-A8EU-01A	High	0.261104191852167	Activated dendritic cell
TCGA-L5-A4ON-01A	High	0.243184754884015	Activated dendritic cell
TCGA-IG-A4P3-01A	Low	0.281796991325739	Activated dendritic cell
TCGA-ZR-A9CJ-01B	High	0.233049218883659	Activated dendritic cell
TCGA-L5-A4OI-01A	High	0.232839577001586	Activated dendritic cell
TCGA-S8-A6BV-01A	High	0.249357538075775	Activated dendritic cell
TCGA-2H-A9GG-01A	Low	0.213836483502982	Activated dendritic cell
TCGA-IG-A3YC-01A	Low	0.285808993914793	Activated dendritic cell
TCGA-S8-A6BW-01A	High	0.18907864359056	Activated dendritic cell
TCGA-IG-A3YA-01A	Low	0.272848017565159	Activated dendritic cell
TCGA-L5-A4OJ-01A	Low	0.202429042329876	Activated dendritic cell
TCGA-L5-A8NQ-01A	Low	0.229934319905056	Activated dendritic cell
TCGA-JY-A939-01A	Low	0.275629355302452	Activated dendritic cell
TCGA-LN-A4A5-01A	Low	0.243047551017244	Activated dendritic cell
TCGA-L5-A88T-01A	Low	0.233923556406867	Activated dendritic cell
TCGA-VR-A8EQ-01A	High	0.320482376016987	Activated dendritic cell
TCGA-JY-A93C-01A	High	0.231912012065921	Activated dendritic cell
TCGA-IG-A5S3-01A	Low	0.174817364856296	Activated dendritic cell
TCGA-L5-A4OE-01A	High	0.266441078838675	Activated dendritic cell
TCGA-JY-A93F-01A	Low	0.217863918014673	Activated dendritic cell
TCGA-XP-A8T6-01A	High	0.18777201703443	Activated dendritic cell
TCGA-L5-A88W-01A	Low	0.247496649020464	Activated dendritic cell
TCGA-JY-A93E-01A	High	0.31941106942129	Activated dendritic cell
TCGA-LN-A5U7-01A	Low	0.215250907995531	Activated dendritic cell
TCGA-2H-A9GF-01A	High	0.191010679992144	Activated dendritic cell
TCGA-VR-A8EO-01A	Low	0.168071729880351	Activated dendritic cell
TCGA-VR-A8EP-01A	High	0.167068396353141	Activated dendritic cell
TCGA-L5-A8NT-01A	High	0.23889204598662	Activated dendritic cell
TCGA-VR-A8EX-01A	Low	0.216290260504856	Activated dendritic cell
TCGA-L5-A4OU-01A	High	0.318906884437444	Activated dendritic cell
TCGA-L5-A43E-01A	Low	0.260513013482203	Activated dendritic cell
TCGA-2H-A9GH-01A	High	0.262904600800287	Activated dendritic cell
TCGA-JY-A93D-01A	Low	0.286546740090684	Activated dendritic cell
TCGA-2H-A9GR-01A	Low	0.207195319666111	Activated dendritic cell
TCGA-L5-A4OH-01A	High	0.193347132299432	Activated dendritic cell
TCGA-M9-A5M8-01A	Low	0.264224741153584	Activated dendritic cell
TCGA-IG-A3I8-01A	Low	0.166339132201791	Activated dendritic cell
TCGA-VR-A8EY-01A	Low	0.191213263152848	Activated dendritic cell
TCGA-JY-A938-01A	Low	0.308723059024717	Activated dendritic cell
TCGA-IG-A3QL-01A	Low	0.148146230510145	Activated dendritic cell
TCGA-L5-A8NG-01A	Low	0.285588638373055	Activated dendritic cell
TCGA-R6-A6XG-01B	Low	0.117104778935397	Activated dendritic cell
TCGA-JY-A6FG-01A	Low	0.261493623078189	Activated dendritic cell
TCGA-L5-A4OS-01A	Low	0.303315693757293	Activated dendritic cell
TCGA-JY-A6FA-01A	High	0.172930401227826	Activated dendritic cell
TCGA-L5-A8NW-01A	Low	0.197222408789139	Activated dendritic cell
TCGA-VR-AA4D-01A	High	0.143864550882399	Activated dendritic cell
TCGA-JY-A6FH-01A	Low	0.162092447033566	Activated dendritic cell
TCGA-L5-A4OM-01A	Low	0.185138029320711	Activated dendritic cell
TCGA-VR-A8Q7-01A	Low	0.25786371592428	Activated dendritic cell
TCGA-L5-A8NV-01A	High	0.243555403114123	Activated dendritic cell
TCGA-R6-A6Y0-01B	Low	0.211971985286901	Activated dendritic cell
TCGA-L5-A8NE-01A	Low	0.192283100472991	Activated dendritic cell
TCGA-2H-A9GJ-01A	Low	0.171072693878479	Activated dendritic cell
TCGA-JY-A6FB-01A	Low	0.208897611286588	Activated dendritic cell
TCGA-JY-A6FD-01A	Low	0.231148632022017	Activated dendritic cell
TCGA-L5-A8NU-01A	Low	0.301114788465629	Activated dendritic cell
TCGA-LN-A9FO-01A	High	0.299509026601776	CD56bright natural killer cell
TCGA-L5-A88Y-01A	Low	0.26569884130881	CD56bright natural killer cell
TCGA-IG-A50L-01A	High	0.29038186140983	CD56bright natural killer cell
TCGA-IG-A5B8-01A	High	0.323898869218651	CD56bright natural killer cell
TCGA-Z6-A9VB-01A	Low	0.302427483230289	CD56bright natural killer cell
TCGA-VR-A8ET-01A	High	0.255420686178251	CD56bright natural killer cell
TCGA-Z6-A8JE-01A	High	0.287991268408346	CD56bright natural killer cell
TCGA-R6-A8WC-01A	High	0.178035533947562	CD56bright natural killer cell
TCGA-L5-A88V-01A	High	0.27036222067533	CD56bright natural killer cell
TCGA-IG-A3YB-01A	Low	0.240870372616093	CD56bright natural killer cell
TCGA-L5-A8NF-01A	High	0.186824075228453	CD56bright natural killer cell
TCGA-Z6-AAPN-01A	High	0.319822355547484	CD56bright natural killer cell
TCGA-R6-A8W8-01B	High	0.208093964506017	CD56bright natural killer cell
TCGA-L5-A893-01A	Low	0.251178328272951	CD56bright natural killer cell
TCGA-L5-A43C-01A	Low	0.236011803987491	CD56bright natural killer cell
TCGA-L5-A4OO-01A	High	0.196173520876052	CD56bright natural killer cell
TCGA-Z6-A8JD-01A	Low	0.309801940294808	CD56bright natural killer cell
TCGA-V5-A7RC-06A	High	0.290849762777493	CD56bright natural killer cell
TCGA-V5-A7RC-01B	High	0.294773875036804	CD56bright natural killer cell
TCGA-JY-A6FE-01A	Low	0.287131831631796	CD56bright natural killer cell
TCGA-L5-A891-01A	Low	0.254380769619692	CD56bright natural killer cell
TCGA-IG-A4QS-01A	High	0.208582760785144	CD56bright natural killer cell
TCGA-2H-A9GQ-01A	Low	0.188770837325398	CD56bright natural killer cell
TCGA-LN-A5U5-01A	High	0.318105167910639	CD56bright natural killer cell
TCGA-IG-A8O2-01A	High	0.312616491893745	CD56bright natural killer cell
TCGA-L5-A4OG-01A	Low	0.252827193869719	CD56bright natural killer cell
TCGA-L5-A4OT-01A	High	0.244951303381557	CD56bright natural killer cell
TCGA-R6-A6KZ-01A	High	0.222702770824621	CD56bright natural killer cell
TCGA-V5-A7RB-01A	High	0.215929502534641	CD56bright natural killer cell
TCGA-L5-A8NN-01A	High	0.185982211725827	CD56bright natural killer cell
TCGA-2H-A9GL-01A	High	0.223449817020297	CD56bright natural killer cell
TCGA-KH-A6WC-01A	Low	0.283774977482057	CD56bright natural killer cell
TCGA-R6-A6XQ-01B	High	0.287751038745753	CD56bright natural killer cell
TCGA-RE-A7BO-01A	High	0.199499785627273	CD56bright natural killer cell
TCGA-L5-A4OW-01A	High	0.203429421355076	CD56bright natural killer cell
TCGA-L5-A4OP-01A	Low	0.211520055829062	CD56bright natural killer cell
TCGA-L5-A88Z-01A	High	0.266931035943302	CD56bright natural killer cell
TCGA-L5-A4OX-01A	High	0.228713890280034	CD56bright natural killer cell
TCGA-R6-A6DQ-01B	High	0.236565287831243	CD56bright natural killer cell
TCGA-2H-A9GK-01A	Low	0.229536487934074	CD56bright natural killer cell
TCGA-IC-A6RE-01A	High	0.221054666042883	CD56bright natural killer cell
TCGA-L5-A8NM-01A	High	0.195202080933896	CD56bright natural killer cell
TCGA-Q9-A6FW-01A	High	0.274546737672809	CD56bright natural killer cell
TCGA-R6-A6DN-01B	High	0.196775447681094	CD56bright natural killer cell
TCGA-VR-A8EW-01A	High	0.326664147540815	CD56bright natural killer cell
TCGA-L5-A8NR-01A	High	0.201854650289404	CD56bright natural killer cell
TCGA-2H-A9GN-01A	High	0.177347755632168	CD56bright natural killer cell
TCGA-V5-AASX-01A	Low	0.215679998945144	CD56bright natural killer cell
TCGA-V5-AASW-01A	High	0.20130566704237	CD56bright natural killer cell
TCGA-IG-A6QS-01A	High	0.313760618428868	CD56bright natural killer cell
TCGA-L7-A6VZ-01A	High	0.219290873517401	CD56bright natural killer cell
TCGA-LN-A7HV-01A	Low	0.277889884726313	CD56bright natural killer cell
TCGA-L7-A56G-01A	Low	0.303054685594766	CD56bright natural killer cell
TCGA-LN-A4A9-01A	Low	0.306691027082393	CD56bright natural killer cell
TCGA-LN-A7HW-01A	Low	0.280820655041666	CD56bright natural killer cell
TCGA-LN-A9FP-01A	Low	0.253809256006766	CD56bright natural killer cell
TCGA-LN-A7HY-01A	High	0.28211840863076	CD56bright natural killer cell
TCGA-IG-A97I-01A	High	0.293341673529184	CD56bright natural killer cell
TCGA-LN-A7HX-01A	High	0.280180291729282	CD56bright natural killer cell
TCGA-LN-A9FR-01A	Low	0.308947143930568	CD56bright natural killer cell
TCGA-LN-A8HZ-01A	Low	0.33074785291916	CD56bright natural killer cell
TCGA-LN-A49P-01A	High	0.266968884204321	CD56bright natural killer cell
TCGA-LN-A5U6-01A	Low	0.299057483363858	CD56bright natural killer cell
TCGA-LN-A4MQ-01A	Low	0.287976904181886	CD56bright natural killer cell
TCGA-VR-A8ER-01A	High	0.263577361628664	CD56bright natural killer cell
TCGA-LN-A49Y-01A	Low	0.310442138210083	CD56bright natural killer cell
TCGA-LN-A4A4-01A	Low	0.288207586490234	CD56bright natural killer cell
TCGA-LN-A4A1-01A	Low	0.312103150226535	CD56bright natural killer cell
TCGA-LN-A49X-01A	Low	0.279423515162103	CD56bright natural killer cell
TCGA-LN-A49M-01A	High	0.27158127113132	CD56bright natural killer cell
TCGA-R6-A8WG-01A	High	0.24057356219327	CD56bright natural killer cell
TCGA-LN-A4A3-01A	Low	0.31411580885031	CD56bright natural killer cell
TCGA-IG-A625-01A	High	0.267757669768861	CD56bright natural killer cell
TCGA-LN-A9FQ-01A	Low	0.301786223624675	CD56bright natural killer cell
